code,attrition,treatment,gender,educ,employ1,ethn,entity,age,bosniak,croat,serb,time_usage,freq_usage,act_1,act_2,act_3,act_4,act_5,act_6,act_7,act_8,othersm_1,othersm_2,othersm_3,othersm_4,othersm_5,freq_news,politics_int,numb_forums,trust_media.1,imp_family,imp_career,imp_relg,imp_neigh,imp_ethn,imp_hobby,imp_cntry,matched_percentage.3,percentage_bosniak.3,percentage_serbian.3,percentage_croatian.3,activ,satisf,depression,loneliness,nerv,boredom,joy,isol,fulf,no_friends,freq_fbnews,fbnews_st1,fbnews_st2,fbnews_st3,fbnews_st4,fbnews_st5,fbnews_st6,fbnews_st7,fbnews_st8,outfeel_therm,infeel_therm,trust_pol,trust_inst,trust_media,trust_police,trust_ngo,trust_relg,sd,agr_st1,agr_st2,agr_st3,agr_st4,trust_gov,agr_st5,agr_st6,agr_st7,agr_st8,agr_st9,agr_st10,agr_st11,agr_st12,agr_st13,agr_st14,agr_st15,oth_honest,oth_patriot,oth_broadv,oth_gener,oth_hyp,oth_self,oth_unreliab,oth_intel,oth_evil,in_honest,in_patriot,in_evil,in_broadv,in_gener,in_hyp,in_self,in_unreliab,in_intel,online_data
276,0,1,1,2,0,3,1,28,0.034,0.01,0.935,4,4,1,2,2,3,2,3,2,4,5,0,5,0,0,4,2,1,1,4,3,3,3,2,4,3,NA,NA,NA,NA,"1,2,4",4,3,2,1,3,4,3,3,4,3,0,0,0,0,0,0,1,0,70,100,2,2,0,3,2,3,7,-1,0,0,-1,2,4,1,5,-1,2,3,0,-1,0,-3,-1,0,0,0,0,0,0,0,0,0,4,4,-3,3,4,-3,-3,-2,2,0
277,0,0,2,2,0,1,1,28,0.034,0.01,0.935,4,4,2,2,3,3,2,2,2,4,5,0,5,0,0,5,4,3,1,4,4,4,4,4,4,1,72.2265625,1.56841536,64.71065441,33.72093023,"4,5",5,1,1,1,1,5,1,5,4,3,1,1,0,-1,1,1,1,1,83,100,2,4,1,5,5,5,6,0,0,0,0,3,7,3,7,3,0,0,0,0,0,1,-1,-3,-4,-4,-4,0,0,0,-4,4,-4,-4,4,-4,-4,0,4,4,-4,1
278,0,1,2,2,1,1,1,26,0.034,0.01,0.935,0,1,0,0,0,0,0,0,0,0,5,5,5,0,0,5,2,3,4,4,4,4,4,4,4,4,45.45454545,0,55,45,"4,6",5,1,1,1,1,5,2,5,1,0,0,-1,0,-1,1,1,1,-1,100,100,1,5,4,5,3,3,1,-3,-3,-3,-3,1,1,-3,4,-3,3,3,3,3,3,3,3,-4,-4,-4,-4,-4,4,4,-4,4,-4,-4,4,-4,-4,-4,4,4,-4,1
279,0,1,2,4,0,1,1,22,0.728,0.139,0.03,4,4,1,2,1,4,3,2,3,4,5,2,5,1,0,5,2,2,1,4,4,3,3,3,3,2,NA,NA,NA,NA,5,3,4,3,2,3,4,4,3,3,3,-1,-1,1,0,0,0,0,0,66,62,1,2,0,2,2,1,7,-3,-3,-3,-3,1,3,-3,7,-3,3,0,-3,-1,-1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,0,1,2,2,0,1,1,40,0.728,0.139,0.03,4,4,2,1,1,2,2,2,1,3,5,1,5,0,0,5,0,1,1,4,3,4,3,1,3,3,NA,NA,NA,NA,4,4,3,4,4,4,4,3,3,4,2,-1,1,0,1,0,1,-1,1,80,80,1,1,1,3,1,1,1,-3,-3,-3,-3,1,4,-3,7,-3,3,3,-3,-3,0,3,3,0,0,0,0,0,0,0,-4,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
281,0,0,2,2,0,-2,1,24,0.728,0.139,0.03,4,4,2,2,1,3,4,2,1,3,5,0,4,0,0,4,2,1,2,4,4,1,2,1,3,2,78.79746835,73.96251673,12.5167336,13.52074967,"3,5",4,4,4,4,2,4,1,4,3,3,0,0,0,0,0,1,1,0,50,50,2,2,2,2,4,2,5,-3,-2,-1,3,2,4,3,7,3,0,1,-1,-1,-3,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
282,0,1,2,5,1,1,1,28,0.728,0.139,0.03,4,4,2,1,2,2,3,1,1,4,5,0,5,0,0,4,2,1,1,4,4,3,4,3,4,3,NA,NA,NA,NA,1,5,2,2,3,2,4,1,4,4,2,-1,1,1,-1,-1,1,-1,0,16,27,1,2,0,2,3,1,3,-3,-3,-3,-3,1,7,0,4,0,3,3,3,-3,-3,0,1,4,4,4,4,4,-4,-4,4,-4,4,4,4,4,4,4,-4,1,1,0
283,0,0,1,2,1,1,1,20,0.728,0.139,0.03,2,3,0,2,2,3,1,2,2,3,5,0,5,0,0,5,1,1,2,4,3,3,3,2,2,4,NA,NA,NA,NA,1,3,2,1,2,3,4,2,5,2,1,0,1,0,1,0,0,0,1,78,52,1,3,1,4,5,3,3,-3,-3,-3,-3,1,4,3,4,-3,-3,0,-3,-3,-3,-3,0,0,0,0,2,0,-3,0,-3,4,4,0,0,-3,-3,0,-2,0,-3,0
284,0,0,2,2,0,0,1,25,0.728,0.139,0.03,4,4,1,2,1,2,4,1,1,4,5,0,5,0,0,0,1,2,1,4,3,2,2,1,3,2,NA,NA,NA,NA,"4,5",4,2,3,3,1,4,2,4,4,2,1,1,1,0,0,0,0,1,100,100,1,2,1,1,3,2,7,-3,-3,-3,-1,0,7,3,7,3,3,3,-3,-3,-3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,0,0,1,4,1,1,1,40,0.728,0.139,0.03,4,3,2,2,1,3,4,4,3,0,0,0,1,0,0,5,2,2,1,4,4,4,3,3,2,4,87.01923077,92.26519337,3.867403315,3.867403315,"3,4,5",5,2,1,3,1,4,1,5,4,2,1,0,0,1,1,1,1,1,94,97,1,2,1,2,2,3,5,-3,-2,-1,0,1,3,3,6,0,0,2,-1,-2,-3,-3,-1,0,0,1,-2,0,0,1,-1,0,-1,0,0,1,1,0,1,0,0,1
286,0,1,1,2,0,1,1,22,0.728,0.139,0.03,4,4,1,1,1,3,3,0,1,4,5,0,5,0,0,2,1,1,1,4,3,2,2,4,4,3,82.62108262,31.37931034,31.37931034,37.24137931,"1,2,6",3,4,1,2,2,4,1,3,3,3,-1,1,1,1,0,0,1,1,70,70,1,2,1,2,3,2,6,3,-3,-3,-3,1,4,-1,4,-1,3,3,-3,-3,-3,-3,1,0,-4,4,2,-2,-3,-1,2,-3,2,-4,-2,-1,0,0,0,1,1,1
287,0,0,2,2,0,0,1,24,0.728,0.139,0.03,4,4,3,3,3,3,3,3,3,4,5,0,5,0,0,4,1,3,2,4,2,3,2,3,3,4,37.43556701,67.46987952,16.9535284,15.57659208,1,5,1,1,1,3,5,1,4,3,1,0,-1,0,1,1,0,1,0,100,87,1,2,2,3,4,2,7,-3,-3,-3,-3,2,4,3,4,3,3,3,-3,-3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
288,0,0,2,4,0,0,1,20,0.728,0.139,0.03,4,4,1,1,1,3,3,2,2,3,5,0,5,1,0,3,3,3,2,4,4,4,2,3,3,3,79.8488665,95.2681388,1.892744479,2.839116719,4,4,1,1,2,2,4,2,4,4,2,0,1,0,-1,0,0,1,0,83,91,2,3,2,3,4,4,7,-1,-1,1,3,5,5,3,7,3,2,2,0,1,-1,1,-1,0,-2,0,0,1,0,0,-2,0,-1,-2,-1,-1,-2,0,0,0,-2,1
289,0,0,1,2,1,1,1,42,0.728,0.139,0.03,4,4,4,4,3,3,2,2,3,3,2,1,5,1,0,5,3,2,1,4,4,3,3,3,3,3,NA,NA,NA,NA,2,4,2,1,2,2,4,1,4,4,2,1,1,1,1,1,1,1,1,92,92,2,2,1,3,3,2,7,-3,-3,-3,2,4,6,2,7,-1,3,2,-2,-2,-2,-3,3,0,-3,0,0,0,0,3,0,3,0,0,0,0,-3,0,3,0,0,0
290,0,0,1,4,0,2,2,22,0.728,0.139,0.03,4,4,1,2,1,3,4,1,3,4,5,0,5,0,1,5,3,1,1,4,3,4,1,1,2,4,88.33333333,96.69811321,0.471698113,2.830188679,4,4,1,1,3,3,4,1,5,0,2,0,0,0,0,0,0,-1,1,100,100,1,1,0,1,1,1,6,-3,-3,-3,-3,0,4,3,7,0,3,3,-3,-3,-3,-3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
291,0,0,1,2,0,2,2,25,0.728,0.139,0.03,4,4,1,1,1,3,3,1,1,3,5,0,5,0,0,2,2,2,2,3,2,3,2,2,3,2,83.68841545,95.35932113,1.803235216,2.837443649,"1,3,6",2,4,4,4,3,2,4,1,2,1,1,1,1,1,1,1,1,1,50,50,1,1,1,1,2,2,7,-3,-3,-3,2,1,7,3,7,2,3,3,-3,-3,-3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
292,0,1,1,4,1,2,2,39,0.728,0.139,0.03,4,4,1,2,1,3,3,3,2,3,4,0,5,0,0,4,1,1,2,4,3,4,1,3,1,2,NA,NA,NA,NA,5,3,1,1,1,2,3,2,3,4,2,1,1,0,1,0,1,0,1,75,81,2,2,2,2,2,3,6,-2,-3,-2,-2,2,2,2,6,-1,3,3,-2,-1,-2,3,3,0,0,0,0,0,0,0,0,0,2,0,-2,2,2,-2,-2,-2,2,0
293,0,1,2,5,1,-1,2,46,0.728,0.139,0.03,4,4,2,1,1,2,4,2,2,3,5,0,3,0,0,3,2,2,1,4,3,2,3,3,2,4,NA,NA,NA,NA,"1,2,5,6",5,1,1,2,2,4,2,4,4,3,0,1,1,1,0,-1,1,1,88,100,2,2,1,2,4,2,1,-3,-2,-3,-3,1,7,-1,7,3,3,3,0,-1,2,1,-1,0,0,1,0,0,-2,-2,0,0,0,1,1,1,0,1,1,1,1,0
294,0,0,2,4,1,1,1,31,0.728,0.139,0.03,4,4,3,4,2,3,4,2,2,4,4,0,3,0,0,5,2,1,1,4,3,0,2,0,3,3,NA,NA,NA,NA,5,3,3,3,4,2,2,2,3,4,3,0,1,0,0,1,0,1,1,50,50,1,2,1,2,4,1,7,-3,-3,-3,3,2,7,3,7,3,3,2,-3,-2,-3,-1,1,-2,-2,-2,-3,0,0,0,-3,0,-2,0,0,-2,-2,0,0,0,-2,0
295,0,0,2,2,0,0,1,23,0.728,0.139,0.03,4,4,1,3,1,2,3,2,1,3,5,0,3,0,0,3,1,2,1,3,4,4,1,2,2,3,NA,NA,NA,NA,5,4,2,3,4,2,3,2,2,4,1,0,1,0,1,0,0,1,1,100,51,1,2,1,2,4,2,7,-3,-3,-2,0,0,7,1,7,0,0,2,-3,-1,-2,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,0,0,1,5,0,2,1,62,0.728,0.139,0.03,4,3,2,2,2,2,2,2,1,2,3,0,2,1,0,4,2,1,1,3,3,1,3,1,3,3,NA,NA,NA,NA,"1,2,3,4",4,2,1,2,1,4,1,4,3,2,0,0,1,1,0,1,1,1,93,93,1,1,1,1,2,1,6,-3,-3,-3,3,1,2,1,7,2,2,2,-2,-2,-2,-2,1,0,0,1,1,-1,0,0,0,-1,0,1,-1,1,1,-1,-1,-1,3,0
297,0,0,1,2,0,1,1,19,0.728,0.139,0.03,4,4,2,2,2,4,4,2,2,4,5,0,5,0,1,5,2,1,1,4,4,0,2,1,3,2,52.41779497,59.71709717,20.32595326,19.95694957,"2,6",4,1,1,1,2,4,1,3,3,3,0,1,0,1,0,0,0,1,90,90,3,3,1,4,4,3,4,-2,-3,-3,-2,6,4,0,4,0,2,2,-1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
298,0,0,1,2,0,1,1,25,0.728,0.139,0.03,4,4,1,2,1,4,2,1,4,4,0,0,5,0,0,4,2,3,1,3,4,2,3,4,4,3,87.28813559,88.02588997,5.177993528,6.796116505,3,2,4,3,1,4,3,2,2,2,3,-1,1,0,1,1,1,1,1,50,90,3,2,0,1,1,4,7,0,-3,-3,2,3,1,3,6,2,1,3,2,1,0,-3,2,-4,-3,-2,-1,-2,-4,0,1,-4,3,2,-4,3,2,-1,-4,-4,4,1
299,0,1,1,4,0,0,1,26,0.613,0.317,0.021,4,4,2,0,2,2,4,4,1,2,2,0,1,0,0,5,4,3,2,4,4,4,4,4,3,4,NA,NA,NA,NA,"1,4",4,3,3,3,3,4,3,4,4,1,0,0,0,0,0,-1,0,0,70,70,3,2,1,1,3,2,6,-3,-3,-3,-3,1,4,-3,4,3,3,3,0,0,0,-3,0,0,0,-4,-3,0,-4,-4,-3,-4,0,0,0,0,0,0,0,0,0,0
300,0,0,1,4,1,2,2,31,0.806,0.016,0,4,4,4,4,4,4,4,4,3,4,5,0,3,0,0,4,2,2,1,4,1,2,4,3,4,4,NA,NA,NA,NA,"1,2,3,4,6",3,4,3,5,4,3,4,3,4,3,1,0,1,1,-1,-1,1,1,0,51,1,1,1,2,1,1,6,-3,-3,-3,0,1,4,3,4,-3,3,1,-3,-3,-3,-3,3,4,4,2,2,-4,-4,-2,-1,-4,4,-4,-4,4,4,-4,-4,-4,4,0
301,0,0,2,2,0,-1,1,21,0.919,0.014,0.007,4,4,2,2,2,4,4,2,1,4,5,0,4,0,0,2,1,1,2,4,3,4,2,4,2,4,83.68841545,95.35932113,1.803235216,2.837443649,"1,3,4",4,1,1,3,1,4,1,4,4,1,0,1,0,1,0,0,1,1,17,87,1,3,2,4,4,4,5,-3,-2,-2,3,2,5,1,6,3,3,1,-3,-3,-2,-3,1,0,-3,0,0,0,0,0,0,0,1,-4,-1,0,0,-1,0,-2,0,1
302,0,0,2,4,0,1,1,23,0.919,0.014,0.007,4,4,0,3,1,3,3,3,1,4,0,0,5,0,0,1,1,1,1,4,3,4,1,3,3,2,NA,NA,NA,NA,"4,5",4,2,2,1,2,4,1,5,3,1,0,0,0,0,0,1,1,0,85,98,2,2,1,3,3,3,6,-2,-2,-3,0,3,7,2,7,3,3,3,-1,0,-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,0,1,2,2,1,1,1,19,0.919,0.014,0.007,4,4,1,2,1,3,3,0,0,2,5,4,5,0,0,5,2,1,1,4,4,2,1,2,3,0,NA,NA,NA,NA,"1,3,4",3,3,3,3,3,3,2,3,4,1,1,-1,0,0,-1,1,1,-1,50,61,1,2,1,3,1,1,7,-2,-3,-3,-2,4,4,-2,3,-1,2,3,-3,-3,-2,-2,-2,-1,-1,1,2,2,2,3,2,0,2,1,1,1,1,1,1,1,1,0
304,0,1,2,3,0,1,1,23,0.919,0.014,0.007,4,4,1,1,1,3,3,1,2,2,5,3,4,0,0,1,1,1,1,4,4,3,1,2,2,2,NA,NA,NA,NA,"1,4,5",4,2,3,2,1,4,2,4,4,1,0,0,0,1,-1,0,0,1,50,50,1,2,1,1,2,2,7,-3,-3,-3,-2,1,1,-3,4,-1,3,3,-3,-3,0,0,3,0,-3,0,1,0,-1,-1,0,0,2,3,-1,2,3,2,-2,-2,3,0
305,0,0,2,4,0,2,2,22,0.919,0.014,0.007,4,4,2,2,2,4,1,2,1,4,5,0,4,0,0,4,2,2,1,4,4,4,4,3,3,4,81.484375,96.01576649,1.512730372,2.471503143,5,4,2,1,2,3,4,1,3,4,2,-1,1,0,1,0,0,1,1,94,100,1,2,1,2,2,2,6,3,-3,-3,2,2,7,2,7,2,3,2,1,-3,-2,-1,-1,0,0,4,3,-3,-4,-4,-3,-3,0,-2,-4,0,-3,-4,-4,-3,4,1
306,0,0,2,2,0,1,1,24,0.407,0.555,0.013,4,4,2,3,3,3,4,1,4,4,5,1,5,1,0,4,2,2,1,4,3,3,1,3,2,2,84.48023426,92.54766031,3.119584055,4.332755633,"1,4",3,5,3,5,1,3,3,2,4,3,0,-1,0,-1,1,1,1,1,8,55,3,1,1,2,1,1,6,-3,-3,-3,-2,0,5,-1,7,2,3,3,-3,-3,-3,-3,3,0,4,0,0,0,0,0,0,0,0,-4,-1,1,0,0,0,2,2,1
307,0,0,2,4,0,1,1,35,0.328,0.003,0.662,4,4,0,0,1,2,2,2,1,4,1,0,3,0,0,4,1,1,3,4,3,3,2,3,3,3,NA,NA,NA,NA,"1,4",3,1,2,3,3,4,3,4,4,2,1,-1,0,1,0,0,0,0,21,80,1,2,1,2,2,1,5,-3,-3,-3,-1,1,2,1,4,-1,3,3,-1,-1,2,0,2,0,-3,1,-1,0,0,1,-1,-4,2,-4,-4,1,1,-4,-4,-1,2,0
308,0,0,1,4,1,1,1,24,0.91,0.033,0.016,4,4,0,0,0,2,4,0,1,3,5,0,5,0,0,4,4,2,2,3,4,2,2,4,4,4,80.55555556,89.65517241,3.448275862,6.896551724,1,4,1,2,2,3,4,2,4,2,1,1,1,0,1,0,1,1,1,72,82,2,2,1,3,2,1,7,-2,-3,-3,3,2,1,3,6,3,2,2,3,1,-1,-3,-1,0,3,3,0,0,0,0,0,0,-1,-4,0,0,0,0,-2,0,1,1
309,0,1,1,2,0,0,1,39,0.91,0.033,0.016,4,0,0,1,1,2,0,2,2,2,5,0,5,0,0,4,1,1,1,4,3,0,0,0,4,0,44.23076923,78.26086957,6.52173913,15.2173913,"1,3",3,3,2,2,2,2,1,3,2,1,1,-1,1,1,-1,0,1,1,100,50,1,2,4,1,2,1,7,-3,-3,-3,2,1,1,-3,7,3,3,1,-3,-3,0,-3,-1,-1,0,-3,2,-1,0,0,-1,-1,4,-2,1,4,-4,-2,0,0,-2,1
310,0,1,1,2,0,1,1,19,0.91,0.033,0.016,4,2,1,1,1,2,2,1,1,2,5,0,4,0,0,4,2,1,1,4,4,2,4,4,3,4,NA,NA,NA,NA,"4,5",5,2,2,3,2,4,1,5,4,0,0,-1,0,0,1,1,1,0,90,90,2,3,1,2,4,3,6,-3,-2,-3,0,2,4,3,4,0,2,1,0,-2,-2,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,0,1,1,2,0,0,1,31,0.84,0.075,0.022,4,3,1,1,1,3,3,1,1,2,5,0,3,0,0,4,3,1,1,4,4,2,2,0,3,2,NA,NA,NA,NA,"1,3,4,5",4,2,1,3,3,4,1,4,4,1,1,0,0,1,0,0,0,1,90,70,1,1,1,1,3,1,7,-3,-3,-3,-3,1,2,0,4,-3,3,3,-3,-3,-3,0,0,0,-3,4,0,0,0,0,0,0,0,-4,0,4,4,0,0,0,0,0
312,0,0,1,2,1,1,1,36,0.84,0.075,0.022,4,4,2,3,2,3,2,2,3,3,0,0,5,0,0,5,4,3,2,4,3,4,2,2,2,3,26,76.92307692,7.692307692,15.38461538,"4,6",5,1,2,1,2,4,1,4,1,3,1,-1,0,-1,0,0,1,1,82,82,1,2,1,1,2,3,6,-3,-3,-1,3,1,1,3,7,3,3,3,0,-3,-3,-2,3,4,4,4,0,0,-4,1,-4,-2,0,-4,0,-4,-4,-4,4,4,-4,1
313,0,0,2,2,0,1,1,19,0.84,0.075,0.022,4,4,0,2,1,2,3,1,2,4,5,0,5,0,0,1,1,1,1,4,4,2,2,1,2,2,NA,NA,NA,NA,4,4,3,2,4,1,4,1,4,2,1,0,1,0,1,-1,0,1,-1,87,90,1,2,1,3,3,1,7,-3,-3,-3,0,0,1,3,7,0,3,3,-3,-3,-3,-3,3,-2,0,-2,-2,0,0,0,-2,0,-1,0,-1,4,0,0,1,0,-1,0
314,0,0,2,4,0,0,1,34,0.84,0.075,0.022,4,4,2,3,2,3,1,1,2,3,0,0,5,0,0,4,3,2,2,4,3,3,4,3,2,4,NA,NA,NA,NA,"4,6",5,1,1,3,1,5,1,5,2,2,0,1,0,1,1,1,1,1,71,89,2,2,2,2,1,2,6,-2,-3,-3,1,4,7,3,7,0,3,3,-3,-3,-3,3,-3,0,1,-2,-3,-3,0,0,-2,0,0,0,-2,-1,-4,-1,3,2,-4,0
315,0,1,1,2,0,0,1,19,0.84,0.075,0.022,4,3,1,1,1,2,2,1,0,3,5,4,5,1,1,2,1,2,1,3,3,3,1,2,2,3,NA,NA,NA,NA,5,2,4,4,4,3,2,4,2,2,2,0,0,0,1,0,0,0,1,50,10,1,1,0,2,1,1,7,-3,-3,-3,-3,10,1,-2,7,-2,3,3,-3,-3,-3,-3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,0,1,2,2,0,-2,1,20,0.84,0.075,0.022,4,4,2,2,3,4,4,1,3,4,5,3,5,0,0,3,1,1,1,4,3,4,2,2,2,2,NA,NA,NA,NA,"1,3,5",4,2,2,3,1,3,1,4,0,1,0,1,-1,1,0,-1,0,-1,80,100,2,2,2,3,4,3,7,-2,-2,-3,-2,6,2,-2,4,-1,3,3,-1,-1,-2,2,3,-1,-3,-2,-1,0,0,0,-1,0,4,-2,0,4,-2,4,4,-1,4,0
317,0,1,2,2,0,1,1,20,0.84,0.075,0.022,4,4,2,2,3,4,4,1,3,4,5,3,5,0,0,3,1,1,1,4,3,4,2,2,2,2,NA,NA,NA,NA,"1,4,6",4,2,1,3,3,5,1,5,4,2,0,1,-1,-1,1,-1,1,1,41,100,2,3,3,4,3,4,6,1,-1,-1,-2,4,5,3,5,-1,3,1,-1,-1,0,1,3,-2,3,-2,-1,0,-1,-2,-3,0,-3,-4,3,-1,-4,0,3,2,-4,0
318,0,0,1,2,0,1,1,35,0.84,0.075,0.022,4,4,3,3,2,4,1,4,4,4,5,0,5,0,0,5,4,3,2,4,4,4,4,4,3,2,81.38506876,91.04807886,4.083685375,4.868235767,4,5,1,1,2,1,5,1,5,4,3,0,1,0,1,0,1,1,1,90,90,1,2,2,3,4,1,6,-3,-3,-3,3,0,4,-3,7,-3,3,3,-3,-3,-3,-3,3,0,0,4,4,0,-4,-4,2,-4,4,4,-4,4,4,0,-4,-4,4,1
319,0,0,1,2,0,1,1,35,0.84,0.075,0.022,4,4,3,3,2,4,1,4,4,4,5,0,5,0,0,5,4,3,2,4,4,4,4,4,3,2,NA,NA,NA,NA,4,4,1,3,3,3,4,2,4,3,1,0,0,0,0,-1,0,0,1,100,100,1,2,1,2,2,3,7,-3,-3,-3,-1,2,4,2,6,2,3,3,-1,-2,0,1,0,-4,0,-3,-4,0,2,-1,-3,3,2,0,-2,-2,2,0,-2,2,-2,0
320,0,1,1,2,1,0,1,28,0.84,0.075,0.022,4,4,2,1,2,4,1,3,3,4,5,0,5,0,0,5,2,3,1,4,2,4,4,4,2,4,NA,NA,NA,NA,"3,4",5,1,1,2,3,4,1,4,4,2,1,1,1,-1,-1,0,0,1,31,100,2,3,1,3,3,4,5,-3,-2,-2,2,2,5,2,4,-1,3,1,-1,-1,-1,-1,-1,4,2,-2,-3,-2,1,-2,2,-1,1,3,-1,0,2,2,4,2,0,0
321,0,1,1,2,0,1,1,20,0.84,0.075,0.022,4,4,0,1,1,3,3,0,1,4,5,0,5,0,0,2,2,1,2,4,4,3,1,2,1,2,78.48518112,91.21212121,3.58974359,5.198135198,"1,5",4,1,1,2,2,5,1,5,4,2,0,1,0,1,0,0,0,1,90,90,2,2,1,2,2,2,6,-3,-3,-3,-3,2,4,-2,7,-3,3,3,-2,-3,-3,3,3,-2,-2,-4,-4,0,1,-1,-3,-1,-2,-2,-2,-2,-2,0,-1,1,-3,1
322,0,1,2,2,0,2,2,20,0.84,0.075,0.022,4,4,1,0,1,2,3,1,1,4,5,1,5,0,0,4,1,1,1,4,4,4,2,4,1,4,NA,NA,NA,NA,"1,6",2,3,2,2,4,4,3,4,0,2,0,1,0,1,0,0,1,1,10,75,1,1,1,3,3,2,3,-3,-3,-3,2,1,4,2,4,2,3,2,-2,-1,-1,-3,3,4,4,2,3,-4,-2,-4,3,0,1,-3,2,3,0,-1,-1,1,1,0
323,0,0,2,4,1,1,1,22,0.84,0.075,0.022,4,4,2,3,3,4,3,4,4,4,5,2,5,1,0,5,4,3,2,4,4,4,4,4,4,4,NA,NA,NA,NA,1,4,2,1,4,3,4,3,4,4,3,0,1,0,1,0,1,1,1,64,100,1,2,2,2,2,3,6,-3,-3,-3,-1,1,5,0,1,-3,0,3,-2,-2,-2,0,1,1,-1,-1,-3,0,-4,0,-1,-3,1,0,0,0,0,0,0,0,0,0
324,0,0,2,2,0,-2,1,18,0.84,0.075,0.022,4,4,2,2,3,2,2,3,3,3,5,5,5,0,0,0,2,2,1,2,3,2,1,2,3,4,NA,NA,NA,NA,1,3,4,3,2,5,3,3,4,4,1,-1,-1,1,0,1,-1,0,1,100,100,1,1,2,2,1,1,7,-3,-3,-3,-3,0,2,-3,7,-3,3,3,-3,-3,-3,0,3,0,-4,-1,1,0,-1,-1,-4,0,-1,-2,-2,0,0,-1,-1,-1,0,0
325,0,1,2,3,0,1,1,23,0.84,0.075,0.022,4,3,1,1,2,2,2,0,1,4,5,1,5,1,1,4,2,1,1,4,4,4,2,3,3,4,79.55555556,9.217877095,52.79329609,37.98882682,5,4,3,2,2,1,4,1,3,3,1,0,-1,0,-1,-1,1,1,0,60,90,2,2,2,3,4,3,6,-2,-2,-2,1,5,5,2,6,3,3,3,-2,-1,-1,-1,-1,0,0,-3,-3,0,0,0,-3,0,-3,0,0,-3,-3,0,0,0,-3,1
326,0,0,2,2,0,1,1,22,0.84,0.075,0.022,4,4,2,3,3,4,2,3,1,4,5,0,5,0,0,1,1,1,1,4,4,4,3,4,4,4,78.56269113,95.31594654,1.972233035,2.711820423,2,4,1,2,4,3,5,1,4,4,2,-1,1,0,-1,0,0,1,1,70,100,1,2,1,3,3,2,5,-3,-3,-3,-1,0,4,-3,4,0,3,3,-3,-3,-3,0,3,-1,-4,3,-2,0,2,2,0,0,-1,-4,0,3,-2,0,2,2,0,1
327,0,0,1,3,0,1,1,34,0.84,0.075,0.022,4,4,2,2,2,3,3,2,1,3,3,0,2,0,0,2,1,1,1,4,3,4,3,2,3,4,NA,NA,NA,NA,"1,6",5,1,1,2,2,4,1,4,4,2,0,1,0,1,1,0,0,1,90,90,1,1,1,3,4,1,7,-2,-3,-3,-2,2,7,2,7,1,2,2,-2,-2,-2,-1,2,-3,0,-2,-2,0,0,1,0,0,-2,-2,-2,0,-3,0,0,2,0,0
328,0,0,2,2,0,1,1,18,0.84,0.075,0.022,4,2,0,2,1,3,4,1,2,3,5,2,5,0,0,2,2,1,1,4,4,2,3,4,4,2,NA,NA,NA,NA,1,4,3,3,4,2,4,4,3,4,1,0,0,0,-1,0,0,0,0,50,50,1,2,2,3,5,3,6,-3,-3,-3,3,3,4,2,7,3,3,3,-2,-1,-3,3,-1,0,1,-3,-3,0,0,0,-2,-1,-1,-2,0,-2,-2,0,0,0,-1,0
329,0,1,2,4,0,1,1,21,0.84,0.075,0.022,4,4,2,2,1,3,3,1,1,2,5,4,4,1,0,1,2,3,1,4,3,4,2,3,3,4,NA,NA,NA,NA,"1,2",3,3,2,4,4,4,5,3,3,3,0,1,0,1,-1,0,1,0,17,80,2,2,0,2,3,3,5,-2,-3,-3,-1,2,4,1,1,1,2,3,-2,-2,0,-3,3,0,-3,0,0,0,0,0,0,0,4,2,-4,1,3,0,-2,0,0,0
330,0,0,2,2,0,1,1,22,0.84,0.075,0.022,4,4,2,2,2,3,4,1,1,4,4,0,5,0,0,2,2,1,1,4,4,3,3,2,3,4,81.77697189,84.03547672,6.984478936,8.980044346,5,4,3,1,5,4,5,1,4,4,1,1,1,-1,1,-1,0,1,1,40,80,1,2,2,5,4,4,5,-3,-3,-3,-2,3,3,3,7,-1,3,3,-3,-3,-3,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
